"","id","strength","strength_pct","aces","faces","deuces","result","plays","infinite"
"1312",1312,218,0.524038461538462,3,0,1,"W",1066,FALSE
"1313",1313,212,0.509615384615385,1,1,3,"L",378,FALSE
"1314",1314,205,0.492788461538462,3,0,3,"L",548,FALSE
"1315",1315,230,0.552884615384615,4,1,3,"W",1184,FALSE
"1316",1316,215,0.516826923076923,4,0,3,"W",912,FALSE
"1317",1317,195,0.46875,1,1,3,"L",228,FALSE
"1318",1318,230,0.552884615384615,2,0,2,"W",270,FALSE
"1319",1319,233,0.560096153846154,4,1,1,"L",612,FALSE
"1320",1320,205,0.492788461538462,2,0,2,"W",166,FALSE
"1321",1321,218,0.524038461538462,2,0,2,"L",590,FALSE
"1322",1322,226,0.543269230769231,2,1,0,"W",144,FALSE
"1323",1323,183,0.439903846153846,0,0,4,"W",462,FALSE
"1324",1324,228,0.548076923076923,4,0,2,"W",260,FALSE
"1325",1325,200,0.480769230769231,2,0,2,"W",1158,FALSE
"1326",1326,214,0.514423076923077,3,0,2,"W",184,FALSE
"1327",1327,214,0.514423076923077,3,1,2,"L",672,FALSE
"1328",1328,213,0.512019230769231,1,1,3,"L",1024,FALSE
"1329",1329,225,0.540865384615385,2,0,1,"W",460,FALSE
"1330",1330,216,0.519230769230769,2,1,1,"L",678,FALSE
"1331",1331,202,0.485576923076923,2,0,3,"L",1132,FALSE
"1332",1332,210,0.504807692307692,2,0,3,"W",2058,FALSE
"1333",1333,204,0.490384615384615,2,0,2,"L",366,FALSE
"1334",1334,227,0.545673076923077,4,0,2,"L",276,FALSE
"1335",1335,215,0.516826923076923,2,0,2,"W",112,FALSE
"1336",1336,232,0.557692307692308,4,0,1,"W",94,FALSE
"1337",1337,208,0.5,2,0,1,"L",1050,FALSE
"1338",1338,200,0.480769230769231,1,0,3,"L",416,FALSE
"1339",1339,211,0.507211538461538,2,0,1,"W",276,FALSE
"1340",1340,213,0.512019230769231,2,0,2,"L",190,FALSE
"1341",1341,221,0.53125,2,0,1,"W",140,FALSE
"1342",1342,215,0.516826923076923,3,0,2,"L",350,FALSE
"1343",1343,190,0.456730769230769,1,1,2,"W",280,FALSE
"1344",1344,230,0.552884615384615,3,0,1,"W",322,FALSE
"1345",1345,202,0.485576923076923,4,0,2,"W",50,FALSE
"1346",1346,213,0.512019230769231,2,0,0,"L",882,FALSE
"1347",1347,184,0.442307692307692,0,0,4,"L",30,FALSE
"1348",1348,214,0.514423076923077,3,1,1,"W",124,FALSE
"1349",1349,184,0.442307692307692,2,0,4,"W",936,FALSE
"1350",1350,192,0.461538461538462,2,0,2,"L",120,FALSE
"1351",1351,226,0.543269230769231,3,0,2,"W",156,FALSE
"1352",1352,229,0.550480769230769,3,0,1,"W",636,FALSE
"1353",1353,232,0.557692307692308,3,0,1,"L",684,FALSE
"1354",1354,202,0.485576923076923,1,0,2,"W",54,FALSE
"1355",1355,211,0.507211538461538,3,0,4,"L",376,FALSE
"1356",1356,228,0.548076923076923,3,0,1,"L",306,FALSE
"1357",1357,213,0.512019230769231,4,0,0,"L",1284,FALSE
"1358",1358,240,0.576923076923077,3,1,0,"W",94,FALSE
"1359",1359,203,0.487980769230769,2,0,2,"L",62,FALSE
"1360",1360,213,0.512019230769231,2,0,2,"W",960,FALSE
"1361",1361,209,0.502403846153846,3,0,1,"W",778,FALSE
"1362",1362,213,0.512019230769231,1,1,2,"L",1002,FALSE
"1363",1363,205,0.492788461538462,2,1,3,"L",194,FALSE
"1364",1364,241,0.579326923076923,2,1,1,"W",1448,FALSE
"1365",1365,204,0.490384615384615,1,1,1,"W",514,FALSE
"1366",1366,204,0.490384615384615,2,0,1,"L",344,FALSE
"1367",1367,220,0.528846153846154,1,0,0,"L",286,FALSE
"1368",1368,173,0.415865384615385,0,0,4,"L",64,FALSE
"1369",1369,208,0.5,2,0,0,"W",534,FALSE
"1370",1370,184,0.442307692307692,1,1,3,"L",30,FALSE
"1371",1371,238,0.572115384615385,4,0,3,"L",832,FALSE
"1372",1372,185,0.444711538461538,2,0,2,"L",92,FALSE
"1373",1373,198,0.475961538461538,1,0,3,"W",1238,FALSE
"1374",1374,216,0.519230769230769,3,0,1,"L",624,FALSE
"1375",1375,206,0.495192307692308,1,1,3,"L",1068,FALSE
"1376",1376,195,0.46875,1,0,2,"L",170,FALSE
"1377",1377,233,0.560096153846154,1,1,1,"W",256,FALSE
"1378",1378,224,0.538461538461538,4,1,1,"W",418,FALSE
"1379",1379,208,0.5,2,0,3,"W",130,FALSE
"1380",1380,212,0.509615384615385,3,0,2,"L",110,FALSE
"1381",1381,234,0.5625,2,0,1,"T",5000,TRUE
"1382",1382,195,0.46875,1,0,3,"L",404,FALSE
"1383",1383,192,0.461538461538462,2,1,3,"L",694,FALSE
"1384",1384,219,0.526442307692308,3,1,4,"W",542,FALSE
"1385",1385,205,0.492788461538462,0,0,2,"W",424,FALSE
"1386",1386,213,0.512019230769231,0,1,1,"L",538,FALSE
"1387",1387,204,0.490384615384615,3,0,1,"W",552,FALSE
"1388",1388,199,0.478365384615385,2,1,3,"W",236,FALSE
"1389",1389,196,0.471153846153846,3,0,2,"L",340,FALSE
"1390",1390,201,0.483173076923077,3,0,4,"T",5000,TRUE
"1391",1391,229,0.550480769230769,3,1,1,"L",934,FALSE
"1392",1392,218,0.524038461538462,3,0,1,"L",464,FALSE
"1393",1393,202,0.485576923076923,3,0,2,"T",5000,TRUE
"1394",1394,197,0.473557692307692,1,0,2,"W",582,FALSE
"1395",1395,209,0.502403846153846,3,0,1,"L",2214,FALSE
"1396",1396,220,0.528846153846154,1,1,1,"L",728,FALSE
"1397",1397,215,0.516826923076923,3,0,1,"T",5000,TRUE
"1398",1398,214,0.514423076923077,3,1,1,"L",1022,FALSE
"1399",1399,209,0.502403846153846,3,0,3,"L",1878,FALSE
"1400",1400,190,0.456730769230769,3,0,4,"L",156,FALSE
"1401",1401,195,0.46875,1,0,2,"L",486,FALSE
"1402",1402,194,0.466346153846154,2,0,4,"W",874,FALSE
"1403",1403,226,0.543269230769231,2,1,2,"W",88,FALSE
"1404",1404,216,0.519230769230769,4,0,1,"L",352,FALSE
"1405",1405,217,0.521634615384615,3,0,0,"W",394,FALSE
"1406",1406,203,0.487980769230769,3,1,2,"W",610,FALSE
"1407",1407,191,0.459134615384615,0,0,1,"L",1032,FALSE
"1408",1408,212,0.509615384615385,2,0,1,"T",5000,TRUE
"1409",1409,211,0.507211538461538,3,0,3,"L",540,FALSE
"1410",1410,211,0.507211538461538,3,1,3,"W",1546,FALSE
"1411",1411,226,0.543269230769231,3,0,2,"W",252,FALSE
"1412",1412,188,0.451923076923077,1,0,2,"L",138,FALSE
"1413",1413,209,0.502403846153846,2,0,3,"T",5000,TRUE
"1414",1414,214,0.514423076923077,3,0,1,"T",5000,TRUE
"1415",1415,229,0.550480769230769,2,0,1,"W",332,FALSE
"1416",1416,216,0.519230769230769,2,1,2,"L",236,FALSE
"1417",1417,200,0.480769230769231,3,0,4,"L",56,FALSE
"1418",1418,201,0.483173076923077,2,0,3,"L",242,FALSE
"1419",1419,237,0.569711538461538,3,1,0,"L",394,FALSE
"1420",1420,227,0.545673076923077,3,0,1,"L",1056,FALSE
"1421",1421,221,0.53125,3,0,2,"W",576,FALSE
"1422",1422,191,0.459134615384615,0,0,2,"L",358,FALSE
"1423",1423,204,0.490384615384615,2,1,2,"L",110,FALSE
"1424",1424,230,0.552884615384615,4,0,1,"W",210,FALSE
"1425",1425,213,0.512019230769231,2,1,0,"W",696,FALSE
"1426",1426,203,0.487980769230769,2,0,2,"L",1046,FALSE
"1427",1427,172,0.413461538461538,1,0,3,"L",504,FALSE
"1428",1428,204,0.490384615384615,1,0,3,"L",760,FALSE
"1429",1429,215,0.516826923076923,2,1,1,"L",434,FALSE
"1430",1430,191,0.459134615384615,1,0,2,"W",176,FALSE
"1431",1431,211,0.507211538461538,2,0,3,"L",182,FALSE
"1432",1432,199,0.478365384615385,0,0,2,"L",48,FALSE
"1433",1433,228,0.548076923076923,3,1,0,"L",98,FALSE
"1434",1434,231,0.555288461538462,3,0,1,"W",488,FALSE
"1435",1435,201,0.483173076923077,2,0,3,"L",234,FALSE
"1436",1436,208,0.5,3,0,2,"L",1354,FALSE
"1437",1437,213,0.512019230769231,2,0,2,"W",1452,FALSE
"1438",1438,187,0.449519230769231,3,0,3,"L",122,FALSE
"1439",1439,196,0.471153846153846,2,0,3,"L",926,FALSE
"1440",1440,204,0.490384615384615,3,0,4,"W",64,FALSE
"1441",1441,218,0.524038461538462,2,0,0,"W",298,FALSE
"1442",1442,211,0.507211538461538,2,0,3,"L",284,FALSE
"1443",1443,222,0.533653846153846,2,0,0,"L",410,FALSE
"1444",1444,188,0.451923076923077,1,0,3,"L",112,FALSE
"1445",1445,194,0.466346153846154,1,0,2,"L",314,FALSE
"1446",1446,199,0.478365384615385,3,0,3,"L",830,FALSE
"1447",1447,196,0.471153846153846,3,0,2,"L",608,FALSE
"1448",1448,219,0.526442307692308,2,0,1,"W",1066,FALSE
"1449",1449,206,0.495192307692308,2,1,3,"L",892,FALSE
"1450",1450,192,0.461538461538462,1,0,2,"L",424,FALSE
"1451",1451,201,0.483173076923077,3,1,2,"L",402,FALSE
"1452",1452,209,0.502403846153846,3,1,3,"L",368,FALSE
"1453",1453,202,0.485576923076923,2,1,2,"W",316,FALSE
"1454",1454,209,0.502403846153846,1,0,3,"W",2030,FALSE
"1455",1455,212,0.509615384615385,2,0,2,"L",262,FALSE
"1456",1456,193,0.463942307692308,2,0,3,"L",232,FALSE
"1457",1457,242,0.581730769230769,4,1,1,"W",170,FALSE
"1458",1458,219,0.526442307692308,1,0,1,"W",394,FALSE
"1459",1459,213,0.512019230769231,2,1,3,"W",752,FALSE
"1460",1460,194,0.466346153846154,2,0,2,"L",378,FALSE
"1461",1461,169,0.40625,0,0,3,"W",758,FALSE
"1462",1462,231,0.555288461538462,2,0,0,"W",726,FALSE
"1463",1463,198,0.475961538461538,2,0,2,"L",494,FALSE
"1464",1464,227,0.545673076923077,3,0,1,"W",316,FALSE
"1465",1465,202,0.485576923076923,1,0,1,"L",66,FALSE
"1466",1466,224,0.538461538461538,3,0,1,"L",410,FALSE
"1467",1467,192,0.461538461538462,1,0,3,"W",510,FALSE
"1468",1468,184,0.442307692307692,0,1,3,"L",260,FALSE
"1469",1469,207,0.497596153846154,1,0,1,"L",516,FALSE
"1470",1470,214,0.514423076923077,1,0,3,"L",1148,FALSE
"1471",1471,207,0.497596153846154,1,0,1,"L",756,FALSE
"1472",1472,200,0.480769230769231,2,0,3,"L",594,FALSE
"1473",1473,230,0.552884615384615,3,0,1,"T",5000,TRUE
"1474",1474,213,0.512019230769231,1,1,2,"W",108,FALSE
"1475",1475,219,0.526442307692308,3,0,1,"T",5000,TRUE
"1476",1476,195,0.46875,2,0,1,"L",390,FALSE
"1477",1477,201,0.483173076923077,2,0,2,"L",532,FALSE
"1478",1478,223,0.536057692307692,3,0,0,"L",752,FALSE
"1479",1479,224,0.538461538461538,1,0,3,"L",488,FALSE
"1480",1480,219,0.526442307692308,3,0,1,"L",1308,FALSE
"1481",1481,225,0.540865384615385,2,0,1,"L",370,FALSE
"1482",1482,216,0.519230769230769,3,0,3,"L",412,FALSE
"1483",1483,187,0.449519230769231,1,0,2,"W",514,FALSE
"1484",1484,215,0.516826923076923,2,0,2,"L",288,FALSE
"1485",1485,183,0.439903846153846,3,0,3,"W",792,FALSE
"1486",1486,210,0.504807692307692,2,0,1,"L",542,FALSE
"1487",1487,216,0.519230769230769,0,1,2,"L",174,FALSE
"1488",1488,208,0.5,1,0,2,"L",1356,FALSE
"1489",1489,211,0.507211538461538,3,0,3,"W",746,FALSE
"1490",1490,216,0.519230769230769,2,1,1,"L",486,FALSE
"1491",1491,199,0.478365384615385,1,0,2,"L",488,FALSE
"1492",1492,216,0.519230769230769,1,0,1,"L",198,FALSE
"1493",1493,215,0.516826923076923,3,0,3,"L",58,FALSE
"1494",1494,198,0.475961538461538,2,1,2,"W",324,FALSE
"1495",1495,225,0.540865384615385,3,0,3,"T",5000,TRUE
"1496",1496,206,0.495192307692308,3,1,2,"L",108,FALSE
"1497",1497,202,0.485576923076923,3,0,2,"L",78,FALSE
"1498",1498,205,0.492788461538462,2,0,2,"L",666,FALSE
"1499",1499,218,0.524038461538462,3,0,3,"L",1176,FALSE
"1500",1500,205,0.492788461538462,2,1,2,"L",292,FALSE
"1501",1501,188,0.451923076923077,1,0,4,"L",88,FALSE
"1502",1502,214,0.514423076923077,1,0,2,"T",5000,TRUE
"1503",1503,190,0.456730769230769,1,1,4,"L",1408,FALSE
"1504",1504,241,0.579326923076923,2,1,0,"L",188,FALSE
"1505",1505,217,0.521634615384615,3,0,1,"W",840,FALSE
"1506",1506,210,0.504807692307692,0,0,1,"L",1274,FALSE
"1507",1507,208,0.5,3,0,3,"L",232,FALSE
"1508",1508,200,0.480769230769231,2,0,2,"L",142,FALSE
"1509",1509,207,0.497596153846154,1,0,2,"L",1560,FALSE
"1510",1510,205,0.492788461538462,1,0,2,"L",2626,FALSE
"1511",1511,174,0.418269230769231,0,0,2,"L",142,FALSE
"1512",1512,222,0.533653846153846,2,0,1,"L",1140,FALSE
"1513",1513,196,0.471153846153846,1,1,2,"L",44,FALSE
"1514",1514,235,0.564903846153846,3,0,1,"W",154,FALSE
"1515",1515,208,0.5,2,0,3,"L",76,FALSE
"1516",1516,211,0.507211538461538,0,0,2,"W",206,FALSE
"1517",1517,226,0.543269230769231,4,1,2,"L",1404,FALSE
"1518",1518,192,0.461538461538462,1,0,4,"L",418,FALSE
"1519",1519,186,0.447115384615385,1,0,3,"L",126,FALSE
"1520",1520,220,0.528846153846154,3,1,2,"L",76,FALSE
"1521",1521,225,0.540865384615385,2,0,1,"L",244,FALSE
"1522",1522,206,0.495192307692308,3,0,2,"W",948,FALSE
"1523",1523,195,0.46875,2,0,2,"L",676,FALSE
"1524",1524,204,0.490384615384615,1,1,1,"W",220,FALSE
"1525",1525,202,0.485576923076923,2,1,3,"L",388,FALSE
"1526",1526,201,0.483173076923077,1,1,2,"L",194,FALSE
"1527",1527,197,0.473557692307692,3,0,4,"T",5000,TRUE
"1528",1528,189,0.454326923076923,1,1,3,"T",5000,TRUE
"1529",1529,195,0.46875,1,1,3,"L",402,FALSE
"1530",1530,207,0.497596153846154,2,0,1,"W",498,FALSE
"1531",1531,196,0.471153846153846,2,1,3,"L",942,FALSE
"1532",1532,201,0.483173076923077,2,0,2,"W",210,FALSE
"1533",1533,206,0.495192307692308,2,1,1,"L",714,FALSE
"1534",1534,216,0.519230769230769,3,0,2,"W",298,FALSE
"1535",1535,196,0.471153846153846,1,0,3,"L",264,FALSE
"1536",1536,167,0.401442307692308,0,1,4,"L",240,FALSE
"1537",1537,195,0.46875,2,0,4,"W",408,FALSE
"1538",1538,209,0.502403846153846,2,1,1,"W",796,FALSE
"1539",1539,202,0.485576923076923,3,0,3,"L",202,FALSE
"1540",1540,225,0.540865384615385,3,1,1,"W",858,FALSE
"1541",1541,207,0.497596153846154,1,0,2,"W",354,FALSE
"1542",1542,188,0.451923076923077,1,0,3,"L",328,FALSE
"1543",1543,181,0.435096153846154,1,0,3,"L",92,FALSE
"1544",1544,213,0.512019230769231,2,0,3,"L",1340,FALSE
"1545",1545,193,0.463942307692308,1,0,1,"W",744,FALSE
"1546",1546,174,0.418269230769231,1,0,2,"L",588,FALSE
"1547",1547,229,0.550480769230769,2,0,2,"L",502,FALSE
"1548",1548,221,0.53125,1,0,2,"L",1212,FALSE
"1549",1549,212,0.509615384615385,2,0,1,"L",566,FALSE
"1550",1550,187,0.449519230769231,3,0,3,"W",348,FALSE
"1551",1551,231,0.555288461538462,4,0,2,"W",32,FALSE
"1552",1552,233,0.560096153846154,3,1,1,"W",244,FALSE
"1553",1553,204,0.490384615384615,1,0,2,"W",216,FALSE
"1554",1554,222,0.533653846153846,3,1,0,"L",704,FALSE
"1555",1555,180,0.432692307692308,1,0,3,"L",602,FALSE
"1556",1556,198,0.475961538461538,0,1,2,"W",960,FALSE
"1557",1557,189,0.454326923076923,2,0,4,"W",588,FALSE
"1558",1558,203,0.487980769230769,2,0,1,"L",168,FALSE
"1559",1559,207,0.497596153846154,2,1,3,"W",410,FALSE
"1560",1560,225,0.540865384615385,2,1,0,"L",458,FALSE
"1561",1561,214,0.514423076923077,1,1,2,"W",664,FALSE
"1562",1562,229,0.550480769230769,4,0,1,"W",538,FALSE
"1563",1563,203,0.487980769230769,2,1,2,"W",296,FALSE
"1564",1564,219,0.526442307692308,2,1,1,"L",870,FALSE
"1565",1565,216,0.519230769230769,2,1,3,"W",1076,FALSE
"1566",1566,235,0.564903846153846,4,1,1,"W",548,FALSE
"1567",1567,221,0.53125,2,0,0,"L",1978,FALSE
"1568",1568,217,0.521634615384615,3,0,2,"T",5000,TRUE
"1569",1569,193,0.463942307692308,1,1,3,"L",104,FALSE
"1570",1570,219,0.526442307692308,3,0,1,"T",5000,TRUE
"1571",1571,229,0.550480769230769,4,0,1,"L",1066,FALSE
"1572",1572,216,0.519230769230769,3,1,1,"W",350,FALSE
"1573",1573,215,0.516826923076923,3,1,3,"W",172,FALSE
"1574",1574,230,0.552884615384615,2,0,0,"W",262,FALSE
"1575",1575,208,0.5,2,0,2,"W",116,FALSE
"1576",1576,214,0.514423076923077,1,1,3,"L",274,FALSE
"1577",1577,210,0.504807692307692,2,0,2,"L",504,FALSE
"1578",1578,203,0.487980769230769,2,0,1,"L",768,FALSE
"1579",1579,189,0.454326923076923,1,0,2,"L",200,FALSE
"1580",1580,196,0.471153846153846,3,0,2,"W",220,FALSE
"1581",1581,222,0.533653846153846,3,0,3,"W",626,FALSE
"1582",1582,231,0.555288461538462,4,1,1,"W",368,FALSE
"1583",1583,210,0.504807692307692,1,1,1,"L",410,FALSE
"1584",1584,216,0.519230769230769,1,1,1,"W",1160,FALSE
"1585",1585,210,0.504807692307692,4,0,2,"W",470,FALSE
"1586",1586,185,0.444711538461538,1,1,3,"T",5000,TRUE
"1587",1587,195,0.46875,2,0,4,"W",880,FALSE
"1588",1588,208,0.5,2,0,1,"W",950,FALSE
"1589",1589,197,0.473557692307692,2,0,3,"L",2066,FALSE
"1590",1590,224,0.538461538461538,3,0,1,"T",5000,TRUE
"1591",1591,187,0.449519230769231,3,0,2,"L",630,FALSE
"1592",1592,184,0.442307692307692,1,0,1,"L",332,FALSE
"1593",1593,205,0.492788461538462,3,0,1,"W",308,FALSE
"1594",1594,200,0.480769230769231,1,1,3,"W",116,FALSE
"1595",1595,194,0.466346153846154,2,0,1,"L",298,FALSE
"1596",1596,237,0.569711538461538,4,1,2,"W",84,FALSE
"1597",1597,203,0.487980769230769,2,1,3,"L",178,FALSE
"1598",1598,205,0.492788461538462,2,0,3,"L",1288,FALSE
"1599",1599,210,0.504807692307692,2,0,0,"L",126,FALSE
"1600",1600,207,0.497596153846154,4,0,3,"L",1332,FALSE
"1601",1601,194,0.466346153846154,1,1,3,"L",104,FALSE
"1602",1602,202,0.485576923076923,3,0,3,"L",330,FALSE
"1603",1603,211,0.507211538461538,1,0,1,"L",480,FALSE
"1604",1604,211,0.507211538461538,1,1,1,"L",286,FALSE
"1605",1605,240,0.576923076923077,3,0,0,"W",796,FALSE
"1606",1606,218,0.524038461538462,1,0,1,"W",326,FALSE
"1607",1607,226,0.543269230769231,2,1,1,"L",234,FALSE
"1608",1608,201,0.483173076923077,3,0,2,"L",550,FALSE
"1609",1609,183,0.439903846153846,2,0,4,"W",492,FALSE
"1610",1610,187,0.449519230769231,2,0,2,"W",440,FALSE
"1611",1611,194,0.466346153846154,3,0,4,"L",250,FALSE
"1612",1612,213,0.512019230769231,3,0,3,"L",1912,FALSE
"1613",1613,189,0.454326923076923,0,0,2,"L",1064,FALSE
"1614",1614,198,0.475961538461538,2,0,2,"W",1290,FALSE
"1615",1615,201,0.483173076923077,3,1,2,"W",166,FALSE
"1616",1616,226,0.543269230769231,2,1,0,"L",42,FALSE
"1617",1617,205,0.492788461538462,0,0,3,"W",376,FALSE
"1618",1618,207,0.497596153846154,1,0,3,"W",986,FALSE
"1619",1619,214,0.514423076923077,0,0,2,"L",794,FALSE
"1620",1620,225,0.540865384615385,3,0,0,"L",1016,FALSE
"1621",1621,215,0.516826923076923,1,0,2,"L",754,FALSE
"1622",1622,217,0.521634615384615,3,0,3,"L",236,FALSE
"1623",1623,216,0.519230769230769,2,0,3,"W",170,FALSE
"1624",1624,232,0.557692307692308,3,0,1,"L",964,FALSE
"1625",1625,191,0.459134615384615,0,0,2,"L",298,FALSE
"1626",1626,220,0.528846153846154,1,0,4,"W",84,FALSE
"1627",1627,240,0.576923076923077,3,0,1,"W",546,FALSE
"1628",1628,211,0.507211538461538,2,0,2,"T",5000,TRUE
"1629",1629,208,0.5,2,0,3,"L",88,FALSE
"1630",1630,194,0.466346153846154,2,0,1,"L",190,FALSE
"1631",1631,199,0.478365384615385,1,0,3,"L",1468,FALSE
"1632",1632,204,0.490384615384615,1,0,3,"L",460,FALSE
"1633",1633,196,0.471153846153846,2,0,2,"L",562,FALSE
"1634",1634,214,0.514423076923077,1,1,0,"L",940,FALSE
"1635",1635,217,0.521634615384615,4,0,1,"T",5000,TRUE
"1636",1636,216,0.519230769230769,4,1,1,"W",594,FALSE
"1637",1637,224,0.538461538461538,3,0,0,"W",418,FALSE
"1638",1638,188,0.451923076923077,0,1,3,"W",468,FALSE
"1639",1639,221,0.53125,3,0,2,"W",120,FALSE
"1640",1640,209,0.502403846153846,3,0,3,"L",378,FALSE
"1641",1641,187,0.449519230769231,0,0,2,"L",52,FALSE
"1642",1642,209,0.502403846153846,1,1,2,"W",348,FALSE
"1643",1643,229,0.550480769230769,4,1,2,"T",5000,TRUE
"1644",1644,195,0.46875,2,0,3,"L",158,FALSE
"1645",1645,196,0.471153846153846,2,1,4,"W",262,FALSE
"1646",1646,238,0.572115384615385,3,0,0,"W",534,FALSE
"1647",1647,232,0.557692307692308,4,0,1,"W",288,FALSE
"1648",1648,206,0.495192307692308,3,1,2,"T",5000,TRUE
"1649",1649,193,0.463942307692308,0,0,1,"L",120,FALSE
"1650",1650,205,0.492788461538462,3,1,2,"T",5000,TRUE
"1651",1651,203,0.487980769230769,2,0,4,"L",610,FALSE
"1652",1652,192,0.461538461538462,2,0,2,"L",322,FALSE
"1653",1653,226,0.543269230769231,4,0,1,"W",212,FALSE
"1654",1654,219,0.526442307692308,3,1,1,"L",312,FALSE
"1655",1655,200,0.480769230769231,2,0,2,"L",18,FALSE
"1656",1656,202,0.485576923076923,2,0,2,"W",2052,FALSE
"1657",1657,213,0.512019230769231,3,0,2,"W",1492,FALSE
"1658",1658,223,0.536057692307692,4,0,2,"W",336,FALSE
"1659",1659,220,0.528846153846154,2,0,2,"L",350,FALSE
"1660",1660,216,0.519230769230769,3,1,1,"L",286,FALSE
"1661",1661,187,0.449519230769231,1,0,4,"W",366,FALSE
"1662",1662,223,0.536057692307692,3,1,1,"W",1382,FALSE
"1663",1663,209,0.502403846153846,1,0,3,"T",5000,TRUE
"1664",1664,202,0.485576923076923,1,0,2,"W",618,FALSE
"1665",1665,235,0.564903846153846,4,0,1,"L",1516,FALSE
"1666",1666,217,0.521634615384615,3,1,1,"W",802,FALSE
"1667",1667,208,0.5,1,0,3,"W",332,FALSE
"1668",1668,220,0.528846153846154,1,1,2,"W",162,FALSE
"1669",1669,211,0.507211538461538,1,0,2,"L",1468,FALSE
"1670",1670,199,0.478365384615385,0,0,1,"W",210,FALSE
"1671",1671,207,0.497596153846154,2,1,2,"W",180,FALSE
"1672",1672,213,0.512019230769231,3,0,2,"T",5000,TRUE
"1673",1673,183,0.439903846153846,0,0,3,"L",428,FALSE
"1674",1674,198,0.475961538461538,2,0,2,"L",146,FALSE
"1675",1675,204,0.490384615384615,1,0,3,"L",1128,FALSE
"1676",1676,204,0.490384615384615,1,1,1,"L",276,FALSE
"1677",1677,189,0.454326923076923,1,1,4,"L",922,FALSE
"1678",1678,196,0.471153846153846,2,1,2,"L",472,FALSE
"1679",1679,209,0.502403846153846,1,0,1,"L",108,FALSE
"1680",1680,186,0.447115384615385,1,0,3,"W",364,FALSE
"1681",1681,200,0.480769230769231,1,1,2,"L",832,FALSE
"1682",1682,207,0.497596153846154,4,0,3,"W",400,FALSE
"1683",1683,226,0.543269230769231,4,0,2,"W",608,FALSE
"1684",1684,223,0.536057692307692,4,0,0,"L",444,FALSE
"1685",1685,209,0.502403846153846,2,0,2,"W",1494,FALSE
"1686",1686,234,0.5625,3,0,2,"L",334,FALSE
"1687",1687,218,0.524038461538462,4,0,2,"T",5000,TRUE
"1688",1688,199,0.478365384615385,2,0,2,"L",232,FALSE
"1689",1689,206,0.495192307692308,2,1,2,"L",1378,FALSE
"1690",1690,201,0.483173076923077,0,1,3,"W",620,FALSE
"1691",1691,216,0.519230769230769,1,0,1,"W",166,FALSE
"1692",1692,217,0.521634615384615,2,0,2,"W",710,FALSE
"1693",1693,184,0.442307692307692,1,0,2,"L",236,FALSE
"1694",1694,234,0.5625,3,1,2,"L",1544,FALSE
"1695",1695,219,0.526442307692308,2,0,1,"L",978,FALSE
"1696",1696,230,0.552884615384615,3,0,1,"W",342,FALSE
"1697",1697,210,0.504807692307692,2,0,1,"W",1182,FALSE
"1698",1698,207,0.497596153846154,2,1,2,"W",792,FALSE
"1699",1699,204,0.490384615384615,0,1,2,"L",162,FALSE
"1700",1700,206,0.495192307692308,2,1,3,"W",324,FALSE
"1701",1701,215,0.516826923076923,2,1,2,"L",176,FALSE
"1702",1702,221,0.53125,3,1,1,"W",290,FALSE
"1703",1703,227,0.545673076923077,2,0,1,"W",180,FALSE
"1704",1704,219,0.526442307692308,3,1,1,"L",252,FALSE
"1705",1705,195,0.46875,2,0,4,"L",324,FALSE
"1706",1706,179,0.430288461538462,2,1,4,"L",178,FALSE
"1707",1707,217,0.521634615384615,3,1,3,"L",208,FALSE
"1708",1708,224,0.538461538461538,3,0,1,"L",1878,FALSE
"1709",1709,201,0.483173076923077,2,0,1,"T",5000,TRUE
"1710",1710,206,0.495192307692308,3,0,2,"W",334,FALSE
"1711",1711,228,0.548076923076923,2,1,0,"L",1314,FALSE
"1712",1712,197,0.473557692307692,3,1,3,"W",462,FALSE
"1713",1713,218,0.524038461538462,2,1,2,"W",892,FALSE
"1714",1714,213,0.512019230769231,2,0,3,"W",124,FALSE
"1715",1715,203,0.487980769230769,2,0,3,"L",602,FALSE
"1716",1716,217,0.521634615384615,3,0,2,"W",690,FALSE
"1717",1717,220,0.528846153846154,2,0,1,"W",390,FALSE
"1718",1718,212,0.509615384615385,2,0,3,"L",1004,FALSE
"1719",1719,187,0.449519230769231,2,0,2,"L",76,FALSE
"1720",1720,233,0.560096153846154,2,1,1,"L",286,FALSE
"1721",1721,200,0.480769230769231,1,1,2,"L",802,FALSE
"1722",1722,202,0.485576923076923,3,0,3,"L",170,FALSE
"1723",1723,203,0.487980769230769,1,1,1,"L",714,FALSE
"1724",1724,221,0.53125,4,1,1,"W",50,FALSE
"1725",1725,202,0.485576923076923,2,1,3,"T",5000,TRUE
"1726",1726,219,0.526442307692308,2,0,1,"L",176,FALSE
"1727",1727,219,0.526442307692308,2,0,2,"L",344,FALSE
"1728",1728,188,0.451923076923077,1,1,3,"T",5000,TRUE
"1729",1729,221,0.53125,2,1,2,"L",444,FALSE
"1730",1730,197,0.473557692307692,0,0,3,"W",402,FALSE
"1731",1731,226,0.543269230769231,4,1,2,"T",5000,TRUE
"1732",1732,204,0.490384615384615,2,1,2,"W",1482,FALSE
"1733",1733,191,0.459134615384615,1,0,2,"L",96,FALSE
"1734",1734,207,0.497596153846154,2,0,2,"W",106,FALSE
